SOMAID,Gene,UniProt,Weight,seqid_sl,seqid_dot
8035-6,C1orf198,Q9H425,0.00018314020910266345,SL011295,seq.8035.6
8036-75,FSHB,P01225,-0.003604462040361235,SL018408,seq.8036.75
8038-41,NSDHL,Q15738,0.0002501995619743203,SL014973,seq.8038.41
8039-41,FAM177A1,Q8N128,-2.4884980404860876e-05,SL018368,seq.8039.41
8040-9,LEMD1,Q68G75,0.0,SL015848,seq.8040.9
8042-88,SPINK9,Q5DT21,0.0008553812058578987,SL018399,seq.8042.88
8043-153,COMP,P49747,-0.021551956475738567,SL002530,seq.8043.153
8044-90,XG,P55808,-3.7827415971079126e-07,SL018409,seq.8044.90
8045-3,KIR3DL3,Q8N743,-0.0013618729535954189,SL018310,seq.8045.3
8046-9,LGALS1,P09382,7.02305915374045e-05,SL001912,seq.8046.9
8048-9,FTMT,Q8N4E7,0.0034463694002591166,SL018378,seq.8048.9
8051-10,AGGF1,Q8N302,0.0009765224767657243,SL007529,seq.8051.10
8053-16,DNAJB14,Q8TBM8,0.0006207316893994424,SL018412,seq.8053.16
8055-33,DGCR2,P98153,-0.0028813171083563846,SL018370,seq.8055.33
8059-1,THPO,P40225,-0.000157467787448263,SL000598,seq.8059.1
8060-7,NRG2,O14511,-0.00450315796295731,SL013710,seq.8060.7
8061-102,FAM171B,Q6P995,0.012657501644780049,SL018413,seq.8061.102
8062-15,EVA1B,Q9NVM1,0.0008066064267264758,SL018371,seq.8062.15
8064-125,PVR,P15151,-0.0026813933561235944,SL004634,seq.8064.125
8065-245,PATE4,P0C8F1,-0.003127876045022324,SL018401,seq.8065.245
8066-38,SYT9,Q86SS6,0.0,SL018404,seq.8066.38
8067-21,KCNE3,Q9Y6H6,0.010784467161394683,SL008371,seq.8067.21
8068-43,MYORG,Q6NSJ0,-0.0005631953449163506,SL018414,seq.8068.43
8069-85,CD3E,P07766,0.0005312275721889112,SL007084,seq.8069.85
8070-88,DLG4,P78352,0.0,SL018372,seq.8070.88
8074-32,TMEM70,Q9BUB7,-2.4253927880132778e-05,SL018405,seq.8074.32
8076-4,SPACA3,Q8IXA5,-0.0002860868460205639,SL007524,seq.8076.4
8079-39,EID3,Q8N140,0.0003853235873022295,SL018383,seq.8079.39
8080-24,MSMP,Q1L6U9,-0.0009081018146441445,SL011622,seq.8080.24
8081-55,PLD5,Q8N7P1,-0.4161019362015145,SL018402,seq.8081.55
8086-49,ITM2B,Q9Y287,0.0003814426163235946,SL008714,seq.8086.49
8087-250,RNF13,O43567,-0.0018161899357949903,SL018374,seq.8087.250
8088-56,C1orf210,Q8IVY1,0.002035957549501974,SL018384,seq.8088.56
8089-173,NR4A1,P22736,-0.0057563903951569385,SL007158,seq.8089.173
8093-13,MYORG,Q6NSJ0,-0.00640122404243663,SL018414,seq.8093.13
8094-20,CISD2,Q8N5K1,-0.009495535377044112,SL010824,seq.8094.20
8097-77,LIPN,Q5VXI9,0.011277666231718468,SL018395,seq.8097.77
8098-37,TBXAS1,P24557,7.060458408189212e-05,SL011184,seq.8098.37
8099-42,SPON2,Q9BUD6,0.0019635906838027517,SL009401,seq.8099.42
8100-15,ADM2,Q7Z4H4,0.0,SL012633,seq.8100.15
8102-239,RHEX,Q6ZWK4,-0.00021577661338435445,SL018417,seq.8102.239
8104-21,IL10RA,Q13651,-0.00032518293902479513,SL005173,seq.8104.21
8106-15,SSR1,P43307,0.0020528467153416055,SL015513,seq.8106.15
8107-12,TMEM234,Q8WY98,-2.248341979030798e-05,SL018406,seq.8107.12
8219-14,ZG16,O60844,4.902924997286135e-06,SL012373,seq.8219.14
8220-15,FAM241B,Q96D05,0.0,SL018432,seq.8220.15
8221-19,MIF,P14174,0.01303195455266071,SL003080,seq.8221.19
8222-49,CDHR3,Q6ZTQ4,0.0,SL018447,seq.8222.49
8225-86,EPHB2,P29323,-0.0001423590879897563,SL007179,seq.8225.86
8229-1,GXYLT1,Q4G148,0.0,SL018440,seq.8229.1
8231-122,FLT1,P17948,0.0,SL003321,seq.8231.122
8233-2,ITIH5,Q86UX2,0.0005873091322372017,SL012651,seq.8233.2
8235-48,CHGB,P05060,9.349281005994159e-05,SL007079,seq.8235.48
8236-8,C18orf32,Q8TCD1,0.0031914053644988894,SL018433,seq.8236.8
8237-56,SOSTDC1,Q6X4U4,1.313166889489463e-05,SL012617,seq.8237.56
8242-9,CLEC2L,P0C7M8,2.4791852668726787e-05,SL018459,seq.8242.9
8243-55,SPINK1,P00995,0.0007580616993708977,SL001751,seq.8243.55
8244-16,FUT8,Q9BYC5,0.0008834291205206326,SL007643,seq.8244.16
8245-27,ICAM5,Q9UMF0,-0.006746632906342664,SL005169,seq.8245.27
8248-222,SIGLEC14,Q08ET2,-0.023637447229622424,SL014292,seq.8248.222
8249-124,ALK,Q9UM73,-4.921017595543682e-06,SL012869,seq.8249.124
8250-2,PTPRJ,Q12913,-0.0001520960304372954,SL008899,seq.8250.2
8252-2,NOTUM,Q6P988,-0.013460390193081113,SL012580,seq.8252.2
8253-2,POMGNT1,Q8WZA1,-9.297981410944201e-07,SL018441,seq.8253.2
8255-34,IRAG1,Q9Y6F6,-0.00028370252064055323,SL011114,seq.8255.34
8258-22,UXS1,Q8NBZ7,0.0,SL015084,seq.8258.22
8261-51,STOM,P27105,-0.005295146445398438,SL008866,seq.8261.51
8263-64,TYMSOS,Q8TAI1,-0.0006052675013725669,SL018450,seq.8263.64
8265-225,TMPO,P42167,-0.0002915378388292406,SL013037,seq.8265.225
8268-98,HS3ST3A1,Q9Y663,0.0,SL018442,seq.8268.98
8269-327,ARSK,Q6UWY0,0.0,SL012602,seq.8269.327
8272-22,HSD17B7,P56937,0.0,SL018457,seq.8272.22
8273-84,IL31RA,Q8NI17,0.0058950552500805905,SL007540,seq.8273.84
8274-64,STX7,O15400,-0.00016603393596762106,SL006066,seq.8274.64
8275-31,PEAR1,Q5VY43,-0.0001814962347493605,SL018435,seq.8275.31
8285-64,ADCYAP1,P18509,-0.012038758362494099,SL018448,seq.8285.64
8289-8,GPNMB,Q14956,1.2710596881087406e-05,SL007429,seq.8289.8
8296-117,POGLUT3,Q7Z4H8,0.0,SL018458,seq.8296.117
8297-8,DNAJC10,Q8IXB1,-2.1499816694298244e-05,SL018461,seq.8297.8
8298-8,SSMEM1,Q8WWF3,-0.0013698540433381102,SL018431,seq.8298.8
8299-66,LILRA4,P59901,0.0,SL018438,seq.8299.66
8300-82,PEX14,O75381,0.00019933872854735316,SL018446,seq.8300.82
8303-102,MYG1,Q9HB07,-0.0005953867107681129,SL012842,seq.8303.102
8304-50,TNFRSF11B,O00300,0.0,SL002539,seq.8304.50
8305-18,SULF2,Q8IWU5,0.009001079772578826,SL008928,seq.8305.18
8306-54,PRRG1,O14668,0.002301613760301341,SL006396,seq.8306.54
8307-47,C11orf68,Q9H3H3,0.0,SL018439,seq.8307.47
8309-12,HYAL1,Q12794,0.0,SL008798,seq.8309.12
8315-5,DEFB119,Q8N690,0.0,SL012695,seq.8315.5
8318-13,SPRED1,Q7Z699,0.0,SL007508,seq.8318.13
8320-5,SLTM,Q9NWH9,-0.003772190468808511,SL018488,seq.8320.5
8321-27,ZNF843,Q8N446,0.0,SL018462,seq.8321.27
8323-163,TFF3,Q07654,0.0020314309214951747,SL006119,seq.8323.163
8325-37,ADH4,P08319,-0.04421514020707786,SL018474,seq.8325.37
8326-63,SIGIRR,Q6IA17,-0.0012797357137210067,SL003752,seq.8326.63
8327-26,DPEP2,Q9H4A9,0.0,SL018483,seq.8327.26
8328-9,ETNK1,Q9HBU6,0.0,SL018489,seq.8328.9
8334-65,TCP11,Q8WWU5,-0.0003229203390322809,SL018477,seq.8334.65
8336-267,GRAMD1C,Q8IYS0,7.305629743182839e-06,SL014534,seq.8336.267
8337-65,PTPRU,Q92729,0.0,SL018463,seq.8337.65
8340-9,DEFB110,Q30KQ9,0.0,SL012533,seq.8340.9
8343-224,PAPOLG,Q9BWT3,0.0026201583336172467,SL018484,seq.8343.224
8345-27,GPX7,Q96SL4,0.0009121230245804683,SL007609,seq.8345.27
8346-9,DPP7,Q9UHL4,0.0001935406741645153,SL008916,seq.8346.9
8347-222,DEFB129,Q9H1M3,-0.00045446629932187306,SL012830,seq.8347.222
8351-17,PRSS57,Q6UWY2,0.0015479962763498784,SL018485,seq.8351.17
8352-26,SIGLEC12,Q96PQ1,-0.0011305384518320869,SL018490,seq.8352.26
8353-15,SCN2B,O60939,0.0,SL018464,seq.8353.15
8355-80,None,B1AKI9,-0.0025839802937944896,SL018469,seq.8355.80
8356-88,OXT,P01178,-0.0003015572450516268,SL009326,seq.8356.88
8357-43,SULT4A1,Q9BR01,-0.014539051417906398,SL018475,seq.8357.43
8358-30,PRDX3,P30048,-0.00048581687410452343,SL005000,seq.8358.30
8360-169,NCR1,O76036,0.0,SL005207,seq.8360.169
8363-18,ELAPOR2,A8MWY0,0.0,SL018473,seq.8363.18
8364-74,UST,Q9Y2C2,0.007351320729169582,SL006797,seq.8364.74
8366-19,C1orf115,Q9H7X2,0.0011693235064512992,SL018486,seq.8366.19
8367-142,VSIG1,Q86XK7,0.0002483027424289785,SL018491,seq.8367.142
8368-102,TNFRSF1B,P20333,0.0,SL001800,seq.8368.102
8369-102,DAG1,Q14118,0.0,SL018467,seq.8369.102
8372-29,CDHR1,Q96JP9,0.0,SL017405,seq.8372.29
8374-5,NGFR,P08138,8.7479159138274e-05,SL004638,seq.8374.5
8376-25,LHB,P01229,-0.006190224699298633,SL018465,seq.8376.25
8378-3,LDOC1,O95751,0.0008278765643840364,SL018470,seq.8378.3
8380-244,DLK1,P80370,-0.004503670289097143,SL000679,seq.8380.244
8382-47,MAPKAPK5,Q8IW41,0.01340047570039319,SL010504,seq.8382.47
8383-20,None,C9JXX5,-0.00046829226433251116,SL018492,seq.8383.20
8386-11,PATE1,Q8WXA2,0.006096778483309764,SL006948,seq.8386.11
8388-24,SPAST,Q9UBP0,0.010559986190336632,SL005753,seq.8388.24
8389-8,LRRC74A,Q0VAA2,-0.02180188171412076,SL018481,seq.8389.8
8390-25,COX7A1,P24310,0.0,SL018487,seq.8390.25
8391-12,DEFB115,Q30KQ5,-0.0006778401033588768,SL012528,seq.8391.12
8394-56,RNASE2,P10153,0.0,SL004559,seq.8394.56
8396-42,FAAH2,Q6GMR7,0.00022463310610932336,SL018476,seq.8396.42
8397-147,QSOX2,Q6ZRP7,0.0009526514636456426,SL018482,seq.8397.147
8398-277,RARRES1,P49788,5.4621888917048176e-05,SL005892,seq.8398.277
8399-6,STK17B,O94768,0.00010873431274258716,SL016566,seq.8399.6
8400-74,GRP,P07492,6.490769757603934e-05,SL002071,seq.8400.74
8403-18,FASN,P49327,-0.00025841907154265875,SL000073,seq.8403.18
8404-102,BOLA2,Q9H3K6,0.0,SL010249,seq.8404.102
8405-108,ADAM10,O14672,-7.236152467211858e-05,SL004641,seq.8405.108
8406-17,IGF1,P05019,-0.0005856068501184315,SL000047,seq.8406.17
8409-3,RSPO2,Q6UXX9,0.0,SL013989,seq.8409.3
8427-118,RSPO3,Q9BXY4,0.007600419016014757,SL018509,seq.8427.118
8428-102,NTM,Q9P121,0.0006282819641935974,SL009074,seq.8428.102
8429-16,AXIN2,Q9Y2T1,0.0,SL018508,seq.8429.16
8446-4,ADCYAP1,P18509,0.0063711296871781465,SL011508,seq.8446.4
8447-11,GHRL,Q9UBU3,0.0013213870025937915,SL004269,seq.8447.11
8450-36,ADCYAP1,P18509,-0.1310557570134036,SL011498,seq.8450.36
8458-111,SNCA,P37840,0.0,SL005266,seq.8458.111
8459-10,BMP6,P22004,0.0,SL003993,seq.8459.10
8462-18,GH1,P01241,0.00035378252544862685,SL000442,seq.8462.18
8464-31,RSPO4,Q2I0M5,0.0,SL012517,seq.8464.31
8465-52,CTSH,P09668,0.07385750700052296,SL000346,seq.8465.52
8467-9,INHBA|INHBB,P08476|P09529,-0.002053314759147522,SL004837,seq.8467.9
8468-19,KLK3,P07288,0.0,SL000062,seq.8468.19
8469-41,IGFBP2,P18065,0.01565526979863807,SL000466,seq.8469.41
8470-213,RNASEH1,O60930,0.0,SL017528,seq.8470.213
8476-11,CHGA,P10645,0.0009572454411034997,SL002762,seq.8476.11
8479-4,MMP10,P09238,0.0,SL000645,seq.8479.4
8480-29,EFEMP1,Q12805,-0.0036207482357909003,SL006527,seq.8480.29
8484-24,LEP,P41159,0.0048287974648647475,SL000498,seq.8484.24
8485-7,KEAP1,Q14145,0.0,SL017529,seq.8485.7
8520-8,ADAM30,Q9UKF2,-0.0007716862576566851,SL018586,seq.8520.8
8529-1,TNFRSF10B,O14763,0.0014604471867623815,SL004157,seq.8529.1
8535-102,DMKN,Q6E0U4,6.178559641596737e-05,SL010588,seq.8535.102
8556-5,RETREG1,Q9H6L5,0.0,SL018572,seq.8556.5
8565-160,PLVAP,Q9BX97,-0.028396765814052805,SL006716,seq.8565.160
8569-147,ARL8B,Q9NVJ2,0.009879388723816943,SL008557,seq.8569.147
8587-21,SPINK14,Q6IE38,0.0032098032406827825,SL012570,seq.8587.21
8589-13,CDCP1,Q9H5V8,0.0007119590694035329,SL017488,seq.8589.13
8597-1,TMEM9,Q9P0T7,0.0,SL015300,seq.8597.1
8601-167,LRP1,Q07954,0.0,SL004733,seq.8601.167
8606-39,GPNMB,Q14956,-7.109078284890155e-05,SL007429,seq.8606.39
8631-13,ERMAP,Q96PL5,0.0,SL009002,seq.8631.13
8633-18,RNF128,Q8TEB7,0.0023786595688295754,SL017466,seq.8633.18
8635-283,ZPBP,Q9BS86,0.0,SL005453,seq.8635.283
8646-61,LRRTM4,Q86VH4,0.0,SL017483,seq.8646.61
8654-13,ADAM10,O14672,0.008332498275440093,SL004641,seq.8654.13
8659-68,MPIG6B,O95866,0.0003045033751912433,SL011113,seq.8659.68
8660-5,OLFML3,Q9NRN5,-0.02519171063059456,SL009409,seq.8660.5
8664-36,PKDCC,Q504Y2,-0.00021160274782394407,SL018607,seq.8664.36
8671-378,TRAPPC5,Q8IUR0,0.0,SL018633,seq.8671.378
8681-93,PGRMC2,O15173,0.0013534193834337108,SL007962,seq.8681.93
8686-342,HIKESHI,Q53FT3,0.0,SL018631,seq.8686.342
8687-26,TMEM106B,Q9NUM4,0.00010935371417187867,SL017964,seq.8687.26
8690-25,CAV3,P56539,0.0002662211100377469,SL018617,seq.8690.25
8696-15,GAL3ST1,Q99999,0.0,SL016050,seq.8696.15
8697-38,GPC1,P35052,0.0,SL000069,seq.8697.38
8699-43,CRIM1,Q9NZV1,-0.001021069653537591,SL017465,seq.8699.43
8700-325,GALNT11,Q8NCW6,8.019264700815073e-05,SL018621,seq.8700.325
8748-45,CD74,P04233,0.0012403328431581015,SL007076,seq.8748.45
8749-194,CD1D,P15813,-0.0006309331830292189,SL007129,seq.8749.194
8750-46,VCL,P18206,0.00012199629114389499,SL004893,seq.8750.46
8754-5,NMU,P48645,-0.00022591630076231937,SL007247,seq.8754.5
8756-41,KCNE5,Q9UJ90,0.0001610147360735241,SL008542,seq.8756.41
8758-2,PCDHA7,Q9UN72,0.00044715299750612217,SL018673,seq.8758.2
8759-29,A4GALT,Q9NPC4,0.0003929615074656625,SL002622,seq.8759.29
8760-10,DCUN1D5,Q9BTE7,0.001064599744239064,SL018682,seq.8760.10
8766-29,LILRA5,A6NI73,0.004560904725560417,SL018231,seq.8766.29
8767-44,ECE1,P42892,0.0,SL004060,seq.8767.44
8768-4,BCL10,O95999,0.0,SL005248,seq.8768.4
8772-5,EFNB2,P52799,-0.0005075500312754969,SL007274,seq.8772.5
8773-172,EMILIN3,Q9NT22,0.0003285908672425974,SL012851,seq.8773.172
8775-61,FAM24B,Q8N5W8,-0.002810186702939195,SL018676,seq.8775.61
8776-10,ERLIN1,O75477,0.0,SL018683,seq.8776.10
8778-3,NOG,Q13253,6.75089148590332e-05,SL004683,seq.8778.3
8780-2,PCDH10,Q9P2E7,-0.04421302642806693,SL018668,seq.8780.2
8784-7,ABRAXAS1,Q6UWZ7,-0.002307943421822072,SL018684,seq.8784.7
8785-1,ARMC5,Q96C12,0.004507000518894717,SL018686,seq.8785.1
8786-6,FAM171B,Q6P995,0.0003403805614993977,SL018413,seq.8786.6
8791-151,CA5A,P35218,0.0008331838343303696,SL010448,seq.8791.151
8794-13,DPEP1,P16444,0.0005358817209919883,SL008734,seq.8794.13
8795-48,TFRC,P02786,0.011335513654481742,SL000600,seq.8795.48
8800-14,TTC17,Q96AE7,-0.0018003921680974286,SL018688,seq.8800.14
8803-61,NECTIN1,Q15223,0.0,SL004799,seq.8803.61
8804-39,COL20A1,Q9P218,-0.005047437363223291,SL012855,seq.8804.39
8807-13,SNX1,Q13596,-0.0005960793114826342,SL014932,seq.8807.13
8810-26,HEPACAM,Q14CZ8,0.0003780834485214943,SL007433,seq.8810.26
8811-24,BAMBI,Q13145,0.0002921671811155043,SL007393,seq.8811.24
8813-160,TXN,P10599,-0.00011053292976086284,SL000585,seq.8813.160
8814-33,PSAPL1,Q6NUJ1,0.0012393883590639772,SL018678,seq.8814.33
8815-1,OLFML1,Q6UWY5,-0.005366118070493728,SL012603,seq.8815.1
8817-29,CENPV,Q7Z7K6,-0.0062764048756050106,SL013524,seq.8817.29
8818-13,IFNGR2,P38484,-0.0006984678852754189,SL007217,seq.8818.13
8825-4,PILRA,Q9UKJ1,-0.0009497758449718163,SL012866,seq.8825.4
8828-21,ESRP1,Q6NXG1,0.0021946982131723176,SL018672,seq.8828.21
8832-55,BST2,Q10589,0.00010194757900400183,SL001906,seq.8832.55
8833-20,TNFSF10,P50591,0.0012223212889127975,SL000599,seq.8833.20
8834-58,CANX,P27824,-0.0003612790996444475,SL004576,seq.8834.58
8837-8,MFAP3L,O75121,-1.8428789202789346e-05,SL018675,seq.8837.8
8838-10,GOLM2,Q6P4E1,-0.0013785535026968612,SL018589,seq.8838.10
8839-4,MTX2,O75431,0.0,SL005289,seq.8839.4
8840-61,C1S,P09871,-0.000647371866400004,SL000311,seq.8840.61
8841-65,CILP2,Q8IUL8,0.0006872151412688673,SL008847,seq.8841.65
8842-16,GRAMD1C,Q8IYS0,-0.4004179955754521,SL014534,seq.8842.16
8843-34,MYRF,Q9Y2G1,0.0,SL018609,seq.8843.34
8845-2,ADAMTS3,O15072,0.0,SL012361,seq.8845.2
8850-5,PLA2G2C,Q5R387,-0.0007134811068106067,SL018691,seq.8850.5
8852-10,SUN3,Q8TAQ9,-0.0016283732646104653,SL018701,seq.8852.10
8853-2,CLEC4A,Q9UMR7,-0.00021495343285642438,SL015340,seq.8853.2
8858-21,BATF3,Q9NR55,-0.002427100840086368,SL018692,seq.8858.21
8859-51,CA11,O75493,-7.969223524965776e-05,SL012383,seq.8859.51
8863-3,PIK3R1,P27986,0.0004885944764066385,SL007170,seq.8863.3
8864-59,CENPW,Q5EE01,0.0036397316212076463,SL018718,seq.8864.59
8866-53,QPCTL,Q9NXS2,0.0,SL018693,seq.8866.53
8867-18,PAEP,P09466,0.00033724795246917134,SL005033,seq.8867.18
8869-5,BTN2A1,Q7KYR7,0.0025515835119445606,SL018709,seq.8869.5
8870-38,NPM1,P06748,0.00037724915159537283,SL001735,seq.8870.38
8872-1,SEC61G,P60059,0.0005231825701521647,SL011108,seq.8872.1
8874-53,CLN5,O75503,0.0003116535652070413,SL008637,seq.8874.53
8876-51,NRXN2,P58401,-0.0015148965159278297,SL018703,seq.8876.51
8877-22,EVA1C,P58658,0.000334938879220117,SL017995,seq.8877.22
8878-48,YTHDC1,Q96MU7,-0.0024684379799190816,SL018713,seq.8878.48
8882-1,ADAM17,P78536,-0.0007634489381407954,SL003707,seq.8882.1
8885-6,CACNA2D3,Q8IZS8,8.1849930083421e-05,SL018710,seq.8885.6
8887-21,NUDC,Q9Y266,0.0,SL018715,seq.8887.21
8888-33,SMIM9,A6NGZ8,0.0,SL018720,seq.8888.33
8889-5,CCPG1,Q9ULG6,-0.00034598717545366426,SL015334,seq.8889.5
8890-9,TMEM132B,Q14DG7,-0.05170964504933336,SL018697,seq.8890.9
8891-7,CPVL,Q9H3G5,-0.019504969551762934,SL008949,seq.8891.7
8892-14,PEAR1,Q5VY43,-0.0011002285527181004,SL018435,seq.8892.14
8893-29,PARP1,P09874,-0.0002347174440650587,SL003527,seq.8893.29
8894-80,HNRNPAB,Q99729,0.0,SL009791,seq.8894.80
8897-3,LRRC37A2,A6NM11,0.0,SL018694,seq.8897.3
8899-75,UGT1A8,Q9HAW9,-0.00026857264050451413,SL018705,seq.8899.75
8900-28,NEO1,Q92859,7.667819719672553e-05,SL007582,seq.8900.28
8903-1,COX6C,P09669,2.665128962035176e-05,SL008020,seq.8903.1
8905-20,KCNMB3,Q9NPA1,0.0,SL018695,seq.8905.20
8906-60,LRTM2,Q8N967,-0.0005661040017764367,SL018698,seq.8906.60
8907-11,UGT2A1,Q9Y4X1,0.0,SL018706,seq.8907.11
8908-14,KCNE5,Q9UJ90,0.0,SL008542,seq.8908.14
8909-77,GNPDA1,P46926,0.0,SL018714,seq.8909.77
8913-22,SIGLEC11,Q96RL6,0.004018030497772055,SL014271,seq.8913.22
8916-32,STIM1,Q13586,0.0,SL011218,seq.8916.32
8918-64,PTK2B,Q14289,0.0,SL014068,seq.8918.64
8921-139,PABPN1,Q86U42,0.0,SL015048,seq.8921.139
8922-4,TMCC3,Q9ULS5,0.0,SL018700,seq.8922.4
8923-94,GALNT16,Q8N428,0.0,SL018707,seq.8923.94
8924-55,CALY,Q9NYX4,0.0,SL018108,seq.8924.55
8925-25,RRM2B,Q7LG56,0.0,SL018712,seq.8925.25
8927-6,None,E0CX11,0.036618810657368724,SL018723,seq.8927.6
8929-7,BDP1,A6H8Y1,0.0021476334488008094,SL018696,seq.8929.7
8931-124,G0S2,P27469,0.0,SL014751,seq.8931.124
8932-1,ENTPD6,O75354,-0.0008149222400103082,SL014128,seq.8932.1
8933-84,MEF2C,Q06413,-0.002973328352112741,SL004784,seq.8933.84
8935-22,ABCC6,O95255,0.0003942710051966497,SL013730,seq.8935.22
8941-4,NLGN3,Q9NZ94,0.0,SL018773,seq.8941.4
8942-2,MRPL21,Q7Z2W9,-0.00024077538215221378,SL018771,seq.8942.2
8945-7,ABRAXAS2,Q15018,0.0,SL018680,seq.8945.7
8946-38,NR1H4,Q96RI1,-7.609910101366358e-06,SL007605,seq.8946.38
8948-13,ADAM19,Q9H013,0.009741081010063088,SL018610,seq.8948.13
8950-4,CLCA2,Q9UQC9,-0.0016887993061661787,SL018772,seq.8950.4
8951-162,CSPG4,Q6UVK1,-0.006978804544947568,SL008559,seq.8951.162
8953-47,HDGF,P51858,0.0,SL013046,seq.8953.47
8954-30,MAP4K1,Q92918,0.0,SL018793,seq.8954.30
8955-60,GLT8D1,Q68CQ7,0.0005643620267233087,SL018797,seq.8955.60
8956-96,SCARF2,Q96GP6,0.0009615881719869557,SL005222,seq.8956.96
8957-72,ERLEC1,Q96DZ1,0.553713877659523,SL012771,seq.8957.72
8958-51,CHL1,O00533,0.0,SL008936,seq.8958.51
8959-61,ADAM17,P78536,0.0,SL003707,seq.8959.61
8960-3,ERAP2,Q6P179,-2.595181973459091e-05,SL010614,seq.8960.3
8962-48,RPS6KB1,P23443,-0.0014211090316670935,SL018792,seq.8962.48
8963-8,VTI1B,Q9UEU0,0.0,SL005723,seq.8963.8
8967-6,DUSP26,Q9BV47,-0.003067646047537433,SL018795,seq.8967.6
8969-49,CD14,P08571,0.0,SL018823,seq.8969.49
8970-9,RIPK2,O43353,0.0,SL007004,seq.8970.9
8971-9,NRXN1,Q9ULB1,-0.00033318031472373837,SL018798,seq.8971.9
8973-23,FCRL4,Q96PJ5,0.00026406666171812265,SL018774,seq.8973.23
8974-172,COL15A1,P39059,-0.00015341062454604485,SL007218,seq.8974.172
8975-26,CNOT9,Q92600,-0.8321372059694159,SL018831,seq.8975.26
8976-13,B4GALNT1,Q00973,0.0,SL014893,seq.8976.13
8978-30,MAP4K3,Q8IVH8,0.0,SL018794,seq.8978.30
8980-19,CD200R1L,Q6Q8B3,0.0014351953266335403,SL018778,seq.8980.19
8982-65,THBS3,P49746,-0.00021296616732869244,SL010148,seq.8982.65
8983-7,GOLM1,Q8NBJ4,0.0,SL010628,seq.8983.7
8985-13,SERAC1,Q96JX3,0.0,SL018822,seq.8985.13
8989-40,SCUBE1,Q8IWY4,0.0,SL007523,seq.8989.40
8991-115,FCRL4,Q96PJ5,0.0018374207804173089,SL018774,seq.8991.115
8992-1,CEMIP2,Q9UHN6,0.0014883469893421219,SL018821,seq.8992.1
8993-151,RIPK2,O43353,0.0014343147258713588,SL007004,seq.8993.151
8994-65,SLAMF8,Q9P0V8,-0.00027799568555955635,SL010380,seq.8994.65
8998-15,HS3ST4,Q9Y661,-0.00014310527885612426,SL018828,seq.8998.15
8999-19,CEACAM3,P40198,0.0,SL014788,seq.8999.19
9000-177,SLC3A1,Q07837,0.0004466316802595184,SL006521,seq.9000.177
9002-36,SERPINA11,Q86U17,0.0,SL006615,seq.9002.36
9003-99,MARCO,Q9UEW3,0.0,SL018780,seq.9003.99
9004-24,LDLRAD4,O15165,6.651377229508957e-05,SL018580,seq.9004.24
9005-16,PLXNA1,Q9UIW2,3.6739522610443306e-05,SL011810,seq.9005.16
9008-6,PRRG1,O14668,0.0,SL006396,seq.9008.6
9012-1,PRPF6,O94906,-0.002872566447702821,SL018768,seq.9012.1
9014-18,TMEM25,Q86YD3,0.0013150641854427643,SL008784,seq.9014.18
9015-1,PRG3,Q9Y2Y8,-0.0006069088613894341,SL007780,seq.9015.1
9016-12,NR1H2,P55055,-0.0007036083722535835,SL007287,seq.9016.12
9017-58,LCT,P09848,-0.00040028069723780805,SL018796,seq.9017.58
9018-38,PCDH10,Q9P2E7,-0.0011338659025890987,SL018668,seq.9018.38
9021-1,HAVCR1,Q96D42,0.17248721913136775,SL010386,seq.9021.1
9026-40,BTNL8,Q6UX41,0.011865348106123544,SL018801,seq.9026.40
9027-10,NLGN2,Q8NFZ4,0.004771814598832557,SL018782,seq.9027.10
9028-5,MTPAP,Q9NVV4,0.0030597133117032096,SL018770,seq.9028.5
9030-56,NDUFAF8,A1L188,-0.0037849890451639974,SL018827,seq.9030.56
9032-30,ROS1,P08922,-0.01704371501788543,SL018790,seq.9032.30
9035-2,MXI1,P50539,-0.0003460198690799227,SL013792,seq.9035.2
9037-1,STX18,Q9P2W9,0.00030543748267679316,SL006774,seq.9037.1
9038-12,JTB,O76095,-1.7355608784964754e-05,SL004980,seq.9038.12
9039-47,TOR1AIP1,Q5JTV8,0.0,SL018600,seq.9039.47
9040-144,EPDR1,Q9UM22,-0.00018390990103908552,SL008893,seq.9040.144
9044-1,CNTNAP5,Q8WYK1,0.002620012827126991,SL018802,seq.9044.1
9045-3,SLC27A2,O14975,0.002047689690221618,SL018809,seq.9045.3
9049-2,SLC16A3,O15427,-0.00048060192622631314,SL014602,seq.9049.2
9050-170,RSRP1,Q9BUV0,0.002692709046718497,SL018846,seq.9050.170
9051-13,IL32,P24001,0.00014078722298484044,SL007161,seq.9051.13
9053-16,CRIP2,P52943,-0.0009459355155977985,SL008130,seq.9053.16
9055-81,MYZAP,P0CAP1,-9.329158585574121e-06,SL018834,seq.9055.81
9057-19,ADRM1,Q16186,0.0007283524650792375,SL012508,seq.9057.19
9058-1,TIMM21,Q9BVV7,0.0005226794257016078,SL018847,seq.9058.1
9059-14,RAPGEF5,Q92565,0.02507370629996568,SL018783,seq.9059.14
9060-27,IGSF9B,Q9UPX0,-0.0002670463287279269,SL018804,seq.9060.27
9061-3,ARHGEF10,O15013,0.006546549578036959,SL018810,seq.9061.3
9064-12,RNF215,Q9Y6U7,-0.0008793902654110788,SL018240,seq.9064.12
9068-17,JAKMIP3,Q5VZ66,0.0,SL018805,seq.9068.17
